return_id,investment_id,return_date,previous_nav,current_nav,return_percentage,return_amount,ytd_return
RET-769390,INV-333152,2025-01-10,1457.3879475445733,1481.89,1.68,140538.57,4.03
RET-978675,INV-333152,2025-02-09,1481.886830658571,1494.42,0.85,71894.42,4.91
RET-665615,INV-703194,2024-10-30,1173.6,1187.69,1.2,27240.27,1.2
RET-945260,INV-703194,2024-11-29,1187.6935119723516,1205.45,1.5,34320.02,2.71
RET-624479,INV-703194,2024-12-29,1205.449927518902,1217.24,0.98,22785.98,3.72
RET-323050,INV-703194,2025-01-28,1217.2388892176878,1228.34,0.91,21453.03,4.66
RET-450713,INV-703194,2025-02-27,1228.3382119161106,1238.17,0.8,19008.39,5.5
RET-222051,INV-934592,2024-01-20,1407.25,1442.62,2.51,76152.38,2.51
RET-054737,INV-934592,2024-02-19,1442.6200578600196,1442.37,-0.02,-534.13,2.5
RET-596398,INV-934592,2024-03-20,1442.3719748564242,1462.71,1.41,43779.43,3.94
RET-729251,INV-934592,2024-04-19,1462.7059563625064,1485.87,1.58,49868.93,5.59
RET-492170,INV-934592,2024-05-19,1485.8682912473196,1506.2,1.37,43774.74,7.03
RET-396018,INV-460063,2024-08-09,1321.36,1333.15,0.89,68825.97,0.89
RET-133067,INV-460063,2024-09-08,1333.1547366279613,1350.85,1.33,103236.67,2.23
RET-087610,INV-460063,2024-10-08,1350.8464515041621,1370.73,1.47,116031.01,3.74
RET-775695,INV-460063,2024-11-07,1370.7307366393131,1394.34,1.72,137795.66,5.52
RET-190387,INV-460063,2024-12-07,1394.3448410242895,1406.05,0.84,68279.84,6.41
RET-169065,INV-490318,2024-12-25,1066.79,1074.53,0.73,17378.91,0.73
RET-751821,INV-490318,2025-01-24,1074.530350329883,1081.31,0.63,15228.98,1.36
RET-495649,INV-490318,2025-02-23,1081.3131517356876,1088.76,0.69,16713.06,2.06
RET-476671,INV-490318,2025-03-25,1088.756944348283,1090.34,0.15,3550.32,2.21
RET-064052,INV-490318,2025-04-24,1090.338211338299,1087.99,-0.22,-5268.99,1.99
RET-278252,INV-927788,2025-01-16,1368.58,1376.94,0.61,5428.22,0.61
RET-955180,INV-927788,2025-02-15,1376.9392143561788,1380.19,0.24,2112.38,0.85
RET-913926,INV-927788,2025-03-17,1380.1921904243432,1384.9,0.34,3057.85,1.19
RET-859453,INV-927788,2025-04-16,1384.9011472771397,1389.33,0.32,2879.0,1.52
RET-938843,INV-927788,2025-05-16,1389.3346711782165,1400.09,0.77,6985.34,2.3
RET-829775,INV-573614,2025-04-13,1074.18,1080.89,0.62,23176.77,0.62
RET-773832,INV-573614,2025-05-13,1080.8927198283677,1087.55,0.62,22977.6,1.24
RET-279008,INV-573614,2025-06-12,1087.5477519054311,1093.75,0.57,21420.75,1.82
RET-265288,INV-320320,2025-06-29,1378.87,1400.49,1.57,52515.83,1.57
RET-689669,INV-902220,2024-03-03,1346.7,1356.76,0.75,17093.04,0.75
RET-596662,INV-902220,2024-04-02,1356.7558257541075,1366.83,0.74,17130.77,1.5
RET-390635,INV-902220,2024-05-02,1366.8338473861904,1374.79,0.58,13532.47,2.09
RET-989152,INV-902220,2024-06-01,1374.7949918852198,1379.15,0.32,7407.23,2.41
RET-697920,INV-902220,2024-07-01,1379.1526622833155,1387.8,0.63,14698.58,3.05
RET-735805,INV-168201,2024-08-13,1109.15,1100.76,-0.76,-54255.88,-0.76
RET-599178,INV-168201,2024-09-12,1100.7632428363688,1133.32,2.96,210620.49,2.18
RET-145746,INV-168201,2024-10-12,1133.3205077237772,1170.04,3.24,237553.73,5.49
RET-390338,INV-168201,2024-11-11,1170.041054825947,1173.96,0.33,25354.95,5.84
RET-045089,INV-168201,2024-12-11,1173.9603682299996,1199.22,2.15,163432.05,8.12
RET-959219,INV-410552,2025-01-18,1124.43,1130.36,0.53,31878.49,0.53
RET-796895,INV-410552,2025-02-17,1130.358758800034,1142.86,1.11,67225.0,1.64
RET-033125,INV-410552,2025-03-19,1142.861257674389,1161.29,1.61,99104.22,3.28
RET-399441,INV-410552,2025-04-18,1161.2926502607747,1183.53,1.91,119561.5,5.26
RET-652150,INV-410552,2025-05-18,1183.5286862275855,1202.53,1.61,102179.64,6.95
RET-372353,INV-627476,2025-06-17,1336.77,1352.49,1.18,81312.07,1.18
RET-304563,INV-662169,2024-10-15,1069.93,1081.55,1.09,56714.4,1.09
RET-481137,INV-662169,2024-11-14,1081.5542821225938,1090.67,0.84,44463.65,1.94
RET-306686,INV-662169,2024-12-14,1090.6676302263202,1096.99,0.58,30841.69,2.53
RET-341935,INV-662169,2025-01-13,1096.9889971942428,1100.71,0.34,18171.24,2.88
RET-005944,INV-662169,2025-02-12,1100.7134063607402,1107.91,0.65,35091.27,3.55
RET-028155,INV-226256,2025-05-06,1119.04,1124.96,0.53,11462.48,0.53
RET-328362,INV-226256,2025-06-05,1124.9560984958543,1138.5,1.2,26239.21,1.74
RET-605564,INV-226256,2025-07-05,1138.498873149513,1137.93,-0.05,-1111.49,1.69
RET-753984,INV-098029,2023-11-26,1412.3,1461.31,3.47,101308.23,3.47
RET-484430,INV-098029,2023-12-26,1461.3075225403911,1497.72,2.49,75279.08,6.05
RET-701989,INV-098029,2024-01-25,1497.7235311541538,1519.92,1.48,45885.54,7.62
RET-100259,INV-098029,2024-02-24,1519.9205124374273,1498.77,-1.39,-43730.43,6.12
RET-968537,INV-098029,2024-03-25,1498.7660615518287,1541.42,2.85,88175.05,9.14
RET-348862,INV-216455,2024-02-24,1295.09,1302.81,0.6,57483.71,0.6
RET-016576,INV-216455,2024-03-25,1302.8118851925556,1317.28,1.11,107740.41,1.71
RET-211695,INV-216455,2024-04-24,1317.2848388530417,1326.26,0.68,66849.75,2.41
RET-235429,INV-216455,2024-05-24,1326.264879353453,1339.84,1.02,101087.61,3.46
RET-237428,INV-216455,2024-06-23,1339.844150592875,1357.23,1.3,129429.39,4.8
RET-631087,INV-517495,2024-02-28,1212.69,1218.55,0.48,4405.76,0.48
RET-287073,INV-517495,2024-03-29,1218.5483708879194,1217.64,-0.07,-684.84,0.41
RET-510217,INV-517495,2024-04-28,1217.6377331421995,1223.88,0.51,4690.79,0.92
RET-066334,INV-517495,2024-05-28,1223.8751140946908,1229.51,0.46,4239.32,1.39
RET-088132,INV-517495,2024-06-27,1229.5121652244331,1239.68,0.83,7646.33,2.23
RET-730552,INV-800478,2025-07-09,1479.94,1481.76,0.12,5363.71,0.12
RET-328579,INV-895155,2023-05-08,1108.93,1114.6,0.51,11127.52,0.51
RET-122201,INV-895155,2023-06-07,1114.5955129638633,1125.95,1.02,22297.21,1.53
RET-933020,INV-895155,2023-07-07,1125.9480106135427,1128.47,0.22,4959.66,1.76
RET-769791,INV-895155,2023-08-06,1128.473192855259,1137.1,0.76,16937.85,2.54
RET-342124,INV-895155,2023-09-05,1137.0970048233798,1140.97,0.34,7612.45,2.89
RET-280379,INV-404178,2025-05-01,1201.68,1215.59,1.16,41510.0,1.16
RET-924177,INV-404178,2025-05-31,1215.5881539494658,1241.5,2.13,77350.64,3.31
RET-678712,INV-404178,2025-06-30,1241.5049142641774,1245.04,0.28,10557.98,3.61
RET-177249,INV-394159,2023-04-02,1200.17,1211.56,0.95,73748.21,0.95
RET-705494,INV-394159,2023-05-02,1211.5581069840446,1226.55,1.24,97063.41,2.2
RET-275513,INV-394159,2023-06-01,1226.5465180642843,1240.71,1.15,91736.71,3.38
RET-449478,INV-394159,2023-07-01,1240.712386648269,1247.03,0.51,40934.06,3.9
RET-016218,INV-394159,2023-07-31,1247.0333731279509,1263.61,1.33,107354.96,5.29
RET-044607,INV-690709,2024-07-25,1015.77,1024.64,0.87,19788.21,0.87
RET-649620,INV-690709,2024-08-24,1024.6400410159677,1035.38,1.05,23970.82,1.93
RET-120919,INV-690709,2024-09-23,1035.3849351804006,1053.95,1.79,41425.52,3.76
RET-369925,INV-690709,2024-10-23,1053.9538785751015,1072.61,1.77,41613.16,5.6
RET-591799,INV-690709,2024-11-22,1072.6069311448466,1078.96,0.59,14163.91,6.22
RET-611840,INV-334995,2025-07-06,1495.04,1515.54,1.37,46022.46,1.37
RET-551174,INV-791411,2025-06-15,1490.61,1501.82,0.75,21650.36,0.75
RET-807620,INV-489291,2024-09-23,1125.21,1140.72,1.38,82751.46,1.38
RET-813456,INV-489291,2024-10-23,1140.7226803407027,1147.02,0.55,33603.08,1.94
RET-328004,INV-489291,2024-11-22,1147.0219502118764,1158.75,1.02,62579.83,2.98
RET-766246,INV-489291,2024-12-22,1158.753235333612,1160.47,0.15,9142.2,3.13
RET-286361,INV-489291,2025-01-21,1160.4670426465198,1153.6,-0.59,-36607.69,2.52
RET-440709,INV-504052,2025-03-27,1275.93,1300.71,1.94,92076.62,1.94
RET-437335,INV-504052,2025-04-26,1300.7052486619966,1317.13,1.26,61039.48,3.23
RET-278841,INV-504052,2025-05-26,1317.1292695515942,1321.59,0.34,16563.92,3.58
RET-762717,INV-504052,2025-06-25,1321.586157733278,1332.88,0.85,41959.79,4.46
RET-181814,INV-703701,2023-04-01,1445.38,1475.76,2.1,67163.22,2.1
RET-117669,INV-703701,2023-05-01,1475.7590343145882,1509.22,2.27,73971.0,4.42
RET-289805,INV-703701,2023-05-31,1509.217337723588,1523.98,0.98,32641.06,5.44
RET-081505,INV-703701,2023-06-30,1523.9814303145063,1517.79,-0.41,-13690.87,5.01
RET-775118,INV-703701,2023-07-30,1517.7888237734646,1515.86,-0.13,-4258.02,4.88
RET-256316,INV-525449,2025-03-16,1014.63,1020.99,0.63,10452.38,0.63
RET-653367,INV-525449,2025-04-15,1020.9871580251643,1042.84,2.14,35937.97,2.78
RET-728354,INV-525449,2025-05-15,1042.844706825777,1056.29,1.29,22099.69,4.11
RET-051981,INV-525449,2025-06-14,1056.2857868099604,1065.18,0.84,14619.1,4.98
RET-792672,INV-201805,2025-03-17,1319.22,1314.18,-0.38,-10206.06,-0.38
RET-020233,INV-201805,2025-04-16,1314.1812478632799,1318.62,0.34,8985.64,-0.05
RET-559317,INV-201805,2025-05-16,1318.617477484089,1347.6,2.2,58704.88,2.15
RET-747705,INV-201805,2025-06-15,1347.6001987603888,1337.3,-0.76,-20862.73,1.37
RET-267159,INV-396977,2025-04-09,1050.75,1065.45,1.4,115881.66,1.4
RET-559038,INV-396977,2025-05-09,1065.4534935680883,1075.48,0.94,79018.71,2.35
RET-443875,INV-396977,2025-06-08,1075.4796797075924,1095.05,1.82,154245.24,4.22
RET-795947,INV-396977,2025-07-08,1095.0508850907358,1093.8,-0.11,-9840.15,4.1
RET-745968,INV-335069,2025-07-02,1016.58,1008.99,-0.75,-21305.94,-0.75
RET-743977,INV-147564,2025-06-12,1487.93,1494.64,0.45,15235.51,0.45
RET-972931,INV-261876,2024-02-15,1396.55,1403.46,0.49,58559.37,0.49
RET-594782,INV-261876,2024-03-16,1403.4604541007798,1409.02,0.4,47076.48,0.89
RET-060719,INV-261876,2024-04-15,1409.0158383288954,1426.03,1.21,144186.78,2.11
RET-090236,INV-261876,2024-05-15,1426.0309809796868,1456.55,2.14,258617.77,4.3
RET-994423,INV-261876,2024-06-14,1456.5498556787431,1479.93,1.61,198105.78,5.97
RET-824913,INV-689695,2025-02-04,1458.04,1487.27,2.0,201068.05,2.0
RET-612808,INV-689695,2025-03-06,1487.272196585677,1501.2,0.94,95826.44,2.96
RET-642439,INV-689695,2025-04-05,1501.2038846696878,1524.44,1.55,159830.49,4.55
RET-812451,INV-689695,2025-05-05,1524.4407746768422,1526.54,0.14,14469.59,4.7
RET-916914,INV-689695,2025-06-04,1526.5444306405632,1542.54,1.05,110000.64,5.8
RET-570316,INV-735738,2024-08-14,1480.22,1489.02,0.59,8598.88,0.59
RET-612212,INV-735738,2024-09-13,1489.0215488166834,1500.67,0.78,11380.89,1.38
RET-363647,INV-735738,2024-10-13,1500.6706725095944,1503.6,0.2,2862.2,1.58
RET-308792,INV-735738,2024-11-12,1503.6003334942782,1509.56,0.4,5826.16,1.98
RET-558270,INV-735738,2024-12-12,1509.5638087233463,1515.14,0.37,5443.65,2.36
RET-219699,INV-695490,2024-02-26,1056.14,1062.6,0.61,20118.95,0.61
RET-573331,INV-695490,2024-03-27,1062.59543474442,1067.06,0.42,13900.47,1.03
RET-393478,INV-695490,2024-04-26,1067.0555886696168,1076.4,0.88,29134.03,1.92
RET-439353,INV-695490,2024-05-26,1076.4036335672383,1083.28,0.64,21417.23,2.57
RET-866465,INV-695490,2024-06-25,1083.2756387939908,1092.32,0.84,28198.04,3.43
RET-173104,INV-931402,2025-06-30,1394.74,1395.56,0.06,4485.87,0.06
RET-966437,INV-603730,2025-05-23,1414.85,1423.68,0.62,39253.15,0.62
RET-462987,INV-603730,2025-06-22,1423.680517663498,1435.52,0.83,52638.54,1.46
RET-638706,INV-265393,2022-12-16,1292.89,1318.24,1.96,149180.61,1.96
RET-727887,INV-265393,2023-01-15,1318.2370007582986,1333.21,1.14,88116.45,3.12
RET-816343,INV-265393,2023-02-14,1333.2087027510665,1352.61,1.46,114198.67,4.62
RET-558437,INV-265393,2023-03-16,1352.6119856501825,1379.78,2.01,159899.02,6.72
RET-640707,INV-265393,2023-04-15,1379.7801307780826,1395.56,1.14,92867.54,7.94
RET-238662,INV-733417,2024-01-17,1025.02,1041.03,1.56,4209.45,1.56
RET-249592,INV-733417,2024-02-16,1041.0303004970665,1065.47,2.35,6426.49,3.95
RET-606664,INV-733417,2024-03-17,1065.4729104698183,1067.95,0.23,652.51,4.19
RET-658024,INV-733417,2024-04-16,1067.9546828808002,1095.07,2.54,7130.01,6.83
RET-794192,INV-733417,2024-05-16,1095.0730911332835,1141.53,4.24,12214.27,11.37
RET-067557,INV-056712,2025-07-03,1084.28,1091.53,0.67,6604.08,0.67
RET-110712,INV-774900,2023-08-04,1487.77,1510.54,1.53,61434.33,1.53
RET-654342,INV-774900,2023-09-03,1510.5370320155866,1510.55,0.0,42.12,1.53
RET-872691,INV-774900,2023-10-03,1510.5526418376564,1525.65,1.0,40732.86,2.55
RET-326014,INV-774900,2023-11-02,1525.6478864767726,1533.05,0.49,19979.99,3.04
RET-022316,INV-774900,2023-12-02,1533.0522986400672,1572.54,2.58,106558.03,5.7
RET-807494,INV-130608,2024-02-02,1100.69,1100.52,-0.02,-1012.2,-0.02
RET-847844,INV-130608,2024-03-03,1100.5236812170424,1108.35,0.71,47647.26,0.7
RET-605324,INV-130608,2024-04-02,1108.352801668885,1129.95,1.95,131417.07,2.66
RET-926852,INV-130608,2024-05-02,1129.9464902085872,1147.49,1.55,106772.08,4.25
RET-914673,INV-130608,2024-06-01,1147.4906575301113,1154.0,0.57,39609.01,4.84
RET-872516,INV-759966,2024-12-01,1497.97,1502.03,0.27,1525.32,0.27
RET-505723,INV-759966,2024-12-31,1502.03427452088,1507.75,0.38,2145.28,0.65
RET-700383,INV-759966,2025-01-30,1507.7504469252553,1518.2,0.69,3922.33,1.35
RET-109981,INV-759966,2025-03-01,1518.2016532458772,1524.47,0.41,2350.78,1.77
RET-638563,INV-759966,2025-03-31,1524.4653877738733,1528.75,0.28,1608.7,2.05
RET-783123,INV-199517,2024-03-12,1395.54,1424.01,2.04,86054.92,2.04
RET-865996,INV-199517,2024-04-11,1424.0135762855382,1468.84,3.15,135486.03,5.25
RET-104962,INV-199517,2024-05-11,1468.84276213775,1496.64,1.89,84017.14,7.24
RET-064882,INV-199517,2024-06-10,1496.6420864279041,1516.83,1.35,61000.22,8.69
RET-406891,INV-199517,2024-07-10,1516.8256450107813,1546.13,1.93,88566.43,10.79
RET-636487,INV-191673,2025-06-01,1207.51,1214.17,0.55,16130.86,0.55
RET-491724,INV-191673,2025-07-01,1214.1688351226942,1226.53,1.02,29944.33,1.58
RET-712906,INV-010490,2024-09-08,1055.21,1073.57,1.74,42860.64,1.74
RET-804872,INV-010490,2024-10-08,1073.5670689933168,1099.88,2.45,61426.28,4.23
RET-852100,INV-010490,2024-11-07,1099.8757443508252,1115.14,1.39,35631.23,5.68
RET-666943,INV-010490,2024-12-07,1115.136483759751,1125.99,0.97,25340.02,6.71
RET-940622,INV-010490,2025-01-06,1125.9895300853063,1159.03,2.93,77150.21,9.84
RET-203163,INV-719471,2024-10-21,1494.75,1519.32,1.64,82044.06,1.64
RET-258904,INV-719471,2024-11-20,1519.3197304178811,1490.98,-1.87,-94634.62,-0.25
RET-675616,INV-719471,2024-12-20,1490.979505654071,1527.83,2.47,123054.11,2.21
RET-636494,INV-719471,2025-01-19,1527.8305163451444,1565.87,2.49,127028.13,4.76
RET-477348,INV-719471,2025-02-18,1565.8716260884203,1615.82,3.19,166778.62,8.1
RET-191567,INV-455230,2025-07-03,1102.84,1124.0,1.92,10794.22,1.92
RET-906462,INV-486106,2023-08-13,1291.96,1300.68,0.67,16001.61,0.67
RET-297926,INV-486106,2023-09-12,1300.6794122444132,1311.97,0.87,20714.62,1.55
RET-237505,INV-486106,2023-10-12,1311.9669811906278,1325.63,1.04,25077.49,2.61
RET-359658,INV-486106,2023-11-11,1325.6319133355505,1327.99,0.18,4330.49,2.79
RET-634116,INV-486106,2023-12-11,1327.9916362354381,1336.49,0.64,15598.29,3.45
RET-472642,INV-228565,2024-07-08,1197.33,1203.16,0.49,7668.96,0.49
RET-145779,INV-228565,2024-08-07,1203.156961964127,1220.84,1.47,23279.17,1.96
RET-396243,INV-228565,2024-09-06,1220.8447440007262,1226.9,0.5,7975.77,2.47
RET-926879,INV-228565,2024-10-06,1226.9048241226124,1233.16,0.51,8231.36,2.99
RET-535120,INV-228565,2024-11-05,1233.1591023400824,1267.65,2.8,45400.4,5.87
RET-979460,INV-542416,2024-05-23,1125.03,1128.79,0.33,9774.02,0.33
RET-938681,INV-542416,2024-06-22,1128.7853432803201,1134.49,0.51,14845.43,0.84
RET-155802,INV-542416,2024-07-22,1134.4892038793387,1139.84,0.47,13920.29,1.32
RET-443726,INV-542416,2024-08-21,1139.8376115804544,1142.36,0.22,6572.19,1.54
RET-740613,INV-542416,2024-09-20,1142.3627550195038,1147.98,0.49,14625.12,2.04
RET-706216,INV-850104,2025-06-25,1055.04,1087.06,3.03,16435.7,3.03
RET-925803,INV-705740,2025-02-05,1070.59,1067.0,-0.34,-6011.13,-0.34
RET-216319,INV-705740,2025-03-07,1066.9982029498856,1095.88,2.71,48335.48,2.36
RET-006860,INV-705740,2025-04-06,1095.879815310165,1103.2,0.67,12247.4,3.05
RET-412618,INV-705740,2025-05-06,1103.1979293546642,1114.86,1.06,19522.29,4.14
RET-101205,INV-705740,2025-06-05,1114.862967359375,1102.62,-1.1,-20482.93,2.99
RET-908229,INV-742763,2025-01-14,1450.97,1456.7,0.39,12995.49,0.39
RET-712378,INV-742763,2025-02-13,1456.7007478114988,1465.45,0.6,19848.88,1.0
RET-514775,INV-742763,2025-03-15,1465.4537025174432,1456.51,-0.61,-20271.15,0.38
RET-168488,INV-742763,2025-04-14,1456.5145342951091,1473.72,1.18,39018.29,1.57
RET-882879,INV-742763,2025-05-14,1473.7208073435165,1507.04,2.26,75555.73,3.86
RET-439629,INV-770487,2025-04-22,1127.31,1139.19,1.05,60239.28,1.05
RET-855345,INV-770487,2025-05-22,1139.185437295104,1147.5,0.73,42184.39,1.79
RET-628909,INV-770487,2025-06-21,1147.5015732974634,1148.72,0.11,6189.5,1.9
RET-089304,INV-809283,2025-05-17,1025.4,1032.44,0.69,20859.15,0.69
RET-942810,INV-809283,2025-06-16,1032.4438553865766,1040.77,0.81,24669.54,1.5
RET-722812,INV-193006,2025-04-13,1056.09,1077.54,2.03,117331.29,2.03
RET-521518,INV-193006,2025-05-13,1077.5399465386934,1091.07,1.26,74005.23,3.31
RET-900730,INV-193006,2025-06-12,1091.0692288604823,1091.72,0.06,3543.7,3.37
RET-344418,INV-755648,2023-12-11,1219.32,1233.26,1.14,43999.45,1.14
RET-690375,INV-755648,2024-01-10,1233.257027680622,1258.28,2.03,78994.0,3.2
RET-722044,INV-755648,2024-02-09,1258.2787400172135,1280.47,1.76,70048.46,5.01
RET-346662,INV-755648,2024-03-10,1280.4669114051624,1301.82,1.67,67405.27,6.77
RET-227741,INV-755648,2024-04-09,1301.8178408664685,1298.42,-0.26,-10721.29,6.49
RET-324532,INV-465920,2023-09-09,1490.54,1493.22,0.18,13067.99,0.18
RET-109166,INV-465920,2023-10-09,1493.2225721750506,1506.62,0.9,65247.18,1.08
RET-546971,INV-465920,2023-11-08,1506.6163889081054,1520.46,0.92,67452.32,2.01
RET-217307,INV-465920,2023-12-08,1520.4628722012458,1530.15,0.64,47203.35,2.66
RET-894208,INV-465920,2024-01-07,1530.1526845327999,1544.12,0.91,68061.61,3.59
RET-968159,INV-876894,2025-03-14,1093.26,1106.48,1.21,59924.8,1.21
RET-764482,INV-876894,2025-04-13,1106.4807263433581,1130.74,2.19,109968.48,3.43
RET-782290,INV-876894,2025-05-13,1130.742184569905,1146.92,1.43,73329.41,4.91
RET-644941,INV-876894,2025-06-12,1146.9202607509937,1156.8,0.86,44798.66,5.81
RET-366863,INV-230349,2025-03-15,1343.75,1351.45,0.57,14010.55,0.57
RET-030379,INV-230349,2025-04-14,1351.446669774726,1362.11,0.79,19416.83,1.37
RET-110891,INV-230349,2025-05-14,1362.1132685007194,1369.35,0.53,13181.77,1.91
RET-804871,INV-230349,2025-06-13,1369.3546471362797,1379.12,0.71,17783.55,2.63
RET-226264,INV-471218,2023-08-21,1001.16,1019.37,1.82,37609.0,1.82
RET-134033,INV-471218,2023-09-20,1019.3726744183975,1029.79,1.02,21514.71,2.86
RET-260357,INV-471218,2023-10-20,1029.791467913377,1055.88,2.53,53882.77,5.47
RET-746930,INV-471218,2023-11-19,1055.8849418734019,1069.55,1.29,28212.44,6.83
RET-090608,INV-471218,2023-12-19,1069.5472046443404,1084.31,1.38,30477.15,8.3
RET-526652,INV-011626,2024-11-08,1403.28,1412.54,0.66,20477.24,0.66
RET-725657,INV-011626,2024-12-08,1412.5429675672676,1413.99,0.1,3189.76,0.76
RET-847663,INV-011626,2025-01-07,1413.9858703288255,1434.78,1.47,45975.38,2.24
RET-834312,INV-011626,2025-02-06,1434.7830309727497,1432.71,-0.14,-4583.64,2.1
RET-027100,INV-011626,2025-03-08,1432.7096018501036,1456.78,1.68,53210.33,3.81
RET-276142,INV-822789,2023-09-27,1288.92,1298.08,0.71,68028.75,0.71
RET-378707,INV-822789,2023-10-27,1298.082771066239,1312.28,1.09,105400.61,1.81
RET-202789,INV-822789,2023-11-26,1312.27914672793,1327.25,1.14,111122.22,2.97
RET-677898,INV-822789,2023-12-26,1327.2461651352244,1332.92,0.43,42120.05,3.41
RET-290930,INV-822789,2024-01-25,1332.9193022206816,1350.34,1.31,129316.89,4.76
RET-431177,INV-816309,2024-12-22,1166.09,1161.33,-0.41,-16357.7,-0.41
RET-668846,INV-816309,2025-01-21,1161.33240715931,1173.47,1.05,41747.86,0.63
RET-786674,INV-816309,2025-02-20,1173.4746617675253,1176.83,0.29,11525.5,0.92
RET-289015,INV-816309,2025-03-22,1176.8268219507158,1197.86,1.79,72320.42,2.72
RET-364947,INV-816309,2025-04-21,1197.861024540592,1195.39,-0.21,-8492.86,2.51
RET-300629,INV-463552,2025-03-29,1047.85,1056.93,0.87,36376.22,0.87
RET-591702,INV-463552,2025-04-28,1056.929280108153,1066.83,0.94,39668.24,1.81
RET-833048,INV-463552,2025-05-28,1066.830228017388,1078.68,1.11,47470.29,2.94
RET-998445,INV-463552,2025-06-27,1078.6785186444367,1084.98,0.58,25234.12,3.54
RET-177635,INV-697707,2025-04-06,1387.28,1394.3,0.51,6882.15,0.51
RET-523677,INV-697707,2025-05-06,1394.2977007209367,1403.22,0.64,8746.92,1.15
RET-707556,INV-697707,2025-06-05,1403.2168900259303,1411.25,0.57,7876.0,1.73
RET-098287,INV-697707,2025-07-05,1411.248013806295,1423.58,0.87,12088.99,2.62
RET-402539,INV-541562,2025-06-23,1094.35,1126.68,2.95,80400.29,2.95
RET-175262,INV-256057,2024-07-06,1376.19,1395.77,1.42,51120.31,1.42
RET-027479,INV-256057,2024-08-05,1395.7726321533025,1406.76,0.79,28680.85,2.22
RET-413353,INV-256057,2024-09-04,1406.759390571658,1410.84,0.29,10652.87,2.52
RET-953823,INV-256057,2024-10-04,1410.8401786654838,1425.28,1.02,37695.72,3.57
RET-337193,INV-256057,2024-11-03,1425.2802577825694,1439.85,1.02,38024.27,4.63
RET-885607,INV-721638,2024-03-09,1237.23,1251.38,1.14,38393.38,1.14
RET-590562,INV-721638,2024-04-08,1251.3814531965086,1261.4,0.8,27186.41,1.95
RET-489340,INV-721638,2024-05-08,1261.402117703347,1269.65,0.65,22380.74,2.62
RET-725164,INV-721638,2024-06-07,1269.6514582784873,1278.43,0.69,23823.69,3.33
RET-535945,INV-721638,2024-07-07,1278.4326546791651,1293.3,1.16,40336.38,4.53
RET-113737,INV-860275,2024-11-07,1368.93,1398.39,2.15,112146.12,2.15
RET-645706,INV-860275,2024-12-07,1398.3860916090878,1424.38,1.86,98958.79,4.05
RET-771706,INV-860275,2025-01-06,1424.378422906554,1448.36,1.68,91305.68,5.8
RET-868863,INV-860275,2025-02-05,1448.3606015446271,1496.3,3.31,182519.94,9.3
RET-846666,INV-860275,2025-03-07,1496.3009471501528,1543.42,3.15,179401.52,12.75
RET-170692,INV-186323,2024-09-19,1271.09,1277.59,0.51,14709.43,0.51
RET-048017,INV-186323,2024-10-19,1277.5862863201708,1293.97,1.28,37108.07,1.8
